blk_no,street,Postcode,n_supmkt_400,dist_supmkt,n_food_400,n_mrt_400m,dist_mrt,dist_cbd,n_presch_400,n_sch_2km,prank_2km,grnarea_400
93,JLN DUA,390093,1,279.05520620616517,25,1,174.39227415806434,2095.712378179842,3,11,35.0,0.303689520780894
93,PAYA LEBAR WAY,370093,2,191.80862422461976,71,1,394.6846406873055,2982.757894521463,5,15,35.0,0.369718148919207
93,WHAMPOA DR,320093,1,193.96948909009717,69,0,829.7865892321637,2121.8000540728685,8,14,12.0,0.511338504906958
93A,TELOK BLANGAH ST 31,101093,1,280.0461973617285,27,0,573.279679607321,3790.8591918850702,6,5,15.0,2.744283104373676
93B,TELOK BLANGAH ST 31,102093,1,242.92496731319557,25,0,545.8256362478445,3718.229144023105,7,5,15.0,3.959907199347104
930,HOUGANG ST 91,530930,1,204.40164008121639,42,0,1319.3264560974492,7993.996994813405,10,20,1.0,1.801674599251198
930,JURONG WEST ST 92,640930,1,208.80188932454303,44,0,908.33742527857,18403.97768990392,7,11,26.0,0.459475583661124
930,TAMPINES ST 91,520930,0,635.3826979853554,46,1,140.078160083665,9148.59637651354,4,24,10.0,0.870386821059743
930,YISHUN CTRL 1,760930,5,69.90230640965615,234,1,382.3968330617403,13820.462772041612,5,19,29.0,4.737877412405212
931,HOUGANG ST 91,530931,1,129.16264790439328,42,0,1392.0098128668967,7987.674652737236,9,20,1.0,1.806059312445599
931,JURONG WEST ST 92,640931,1,199.48631706848624,44,0,954.861834270828,18448.167745971212,7,11,26.0,0.459475583661124
931,TAMPINES ST 91,520931,0,595.9119811722071,46,1,84.39141298634084,9094.950688434099,4,24,10.0,0.643079583438623
931,YISHUN CTRL 1,760931,4,101.78670276439783,232,0,406.7073883609404,13787.190673645955,5,19,29.0,4.812134359648555
932,JURONG WEST ST 92,640932,1,315.04445569002644,28,0,1067.7372975585847,18562.93388469002,4,11,26.0,0.459475583661124
932,TAMPINES ST 91,520932,0,643.7461137423147,46,1,112.1400442311479,9111.581054290495,4,24,10.0,0.535516038073396
932,YISHUN CTRL 1,760932,4,126.4271770679744,226,0,415.92150394281424,13762.938586572443,5,19,29.0,4.476261021412699
932A,HOUGANG AVE 9,531932,1,259.8093584545203,42,0,1261.626772751963,7979.838955412855,7,20,1.0,1.768707918790496
932B,HOUGANG AVE 9,532932,1,315.546377581004,42,0,1205.807966310642,7974.884814746763,7,20,1.0,1.590191864135638
933,JURONG WEST ST 91,640933,1,186.5472584537114,44,0,973.763863741651,18460.148706825672,7,11,26.0,0.459475583661124
933,TAMPINES ST 91,520933,0,640.9135012200243,46,1,79.59574346445409,9058.632366532083,3,24,10.0,0.188952579157277
933A,HOUGANG AVE 9,531933,1,287.51894201616574,42,0,1252.7149306320403,8039.15480707199,9,21,1.0,1.129142131746861
934,JURONG WEST ST 91,640934,1,306.4645155524074,32,0,1084.7802562576915,18576.455659744213,4,11,26.0,0.459475583661124
934,TAMPINES ST 91,520934,0,581.0637440289369,45,1,188.56596126590097,9162.14010271079,4,24,10.0,0.495398405517965
935,JURONG WEST ST 91,640935,1,357.9070899713502,31,0,1147.3657641484804,18635.96497157455,3,11,26.0,0.459475583661124
935,TAMPINES ST 91,520935,0,447.5725295890075,54,1,324.9148553954251,9303.02721774011,5,24,10.0,1.246545751437045
935,YISHUN CTRL 1,760935,3,263.73450336678496,166,0,503.4520311752491,13642.268322784046,7,19,29.0,3.467828792454267
936,HOUGANG ST 92,530936,2,130.28338399056443,52,0,1437.5295368841885,7868.102726283118,7,21,1.0,1.806059312445599
936,JURONG WEST ST 91,640936,1,266.66532893432554,49,0,1063.0553739684835,18547.23680266132,4,11,26.0,0.459475583661124
936,TAMPINES AVE 5,520936,0,426.6638123026059,45,1,378.43959858604603,9377.674763827317,6,24,10.0,2.00092453747014
937,HOUGANG ST 92,530937,2,103.38803512431679,33,0,1504.9259665396844,7877.058655083917,8,20,1.0,1.806059312445599
937,JURONG WEST ST 91,640937,1,162.51716255854112,44,0,968.159905175425,18445.545742852428,7,11,26.0,0.459475583661124
937,TAMPINES AVE 5,520937,0,465.7878306593916,45,0,403.90930465722016,9414.161775521707,6,24,10.0,2.496227905649254
938,HOUGANG ST 92,530938,2,154.61384442476887,52,0,1451.554913453619,7833.736550005122,8,21,1.0,1.806059312445599
938,JURONG WEST ST 91,640938,1,212.72579839162557,51,0,1023.5607906163598,18495.545627525244,4,11,26.0,0.459475583661124
938,TAMPINES AVE 5,520938,0,493.088999144293,45,0,450.99433651005774,9460.286799968624,5,23,10.0,2.481972095287695
939,HOUGANG ST 92,530939,2,190.89265387174214,40,0,1441.8659493199546,7798.0721840159285,10,19,1.0,1.806059312445599
939,JURONG WEST ST 91,640939,1,291.9920490502735,40,0,1096.9862449850687,18575.4772537194,3,11,26.0,0.459475583661124
939,TAMPINES AVE 5,520939,0,534.4026594817393,41,0,433.8053367405219,9431.770847388112,4,23,10.0,2.439466110358851
94,C'WEALTH DR,140094,0,495.57624561676926,24,0,441.28818612572246,5545.444462176138,1,9,14.0,1.391504562069567
94,DAWSON RD,141094,2,192.62661735057856,31,0,612.4779157149572,4044.0122382114732,4,9,112.0,1.762340618394941
94,GEYLANG BAHRU,330094,1,210.1397478090058,44,1,142.8405329083895,2050.026906630376,3,13,60.0,0.42983711966123
94,HAVELOCK RD,160094,0,577.5264177825579,63,0,726.6070622078449,1467.8655676526985,2,10,15.0,0.0
94,LOR 4 TOA PAYOH,310094,1,60.641986313685784,62,1,351.2612955851293,3995.47529734716,7,18,8.0,0.867129083992764
94,WHAMPOA DR,320094,2,201.05303871246508,71,0,719.211624721138,2093.618735462053,7,13,12.0,0.511338504906958
94B,BEDOK NTH AVE 4,461094,0,436.1356470062996,0,0,833.888189700741,8879.886964998155,2,21,6.0,0.491414807779571
94C,BEDOK NTH AVE 4,462094,0,446.48634952080766,5,0,822.1851255317662,8842.671502111349,2,21,6.0,0.452350890250404
94D,BEDOK NTH AVE 4,463094,2,388.1850135886945,44,0,906.4270861682071,8705.877450587193,2,20,6.0,0.462184268365001
94E,BEDOK NTH AVE 4,464094,2,335.2906352394854,44,0,907.6713114782588,8652.337048030555,2,20,6.0,0.826176656652833
940,HOUGANG ST 92,530940,2,197.559373081921,46,0,1423.000359765228,7747.700211112478,8,19,1.0,1.806059312445599
940,JURONG WEST ST 91,640940,1,323.53507926193265,36,0,1133.0426701669387,18606.148318179447,3,11,26.0,0.459475583661124
940,TAMPINES AVE 5,520940,0,440.0257362570562,32,0,522.9469366040523,9504.429662487271,7,22,10.0,2.358362790953635
941,HOUGANG ST 92,530941,2,222.04327117393512,46,0,1489.5336394985275,7746.013847064015,9,18,1.0,1.806059312445599
941,JURONG WEST ST 91,640941,1,363.1376363057053,20,0,1176.566347288072,18637.878457097668,2,11,26.0,0.459475583661124
941,TAMPINES AVE 5,520941,0,463.8675942561724,97,0,503.1874197388534,9455.317312493327,4,22,10.0,2.2379168576406
942,HOUGANG ST 92,530942,2,182.73958692831337,58,0,1349.6063841094524,7737.986837575833,9,19,1.0,1.806059312445599
942,JURONG WEST ST 91,640942,1,300.5762775811403,35,0,1114.135012513938,18571.221046569208,3,11,26.0,0.459475583661124
942,TAMPINES AVE 5,520942,0,424.59493274980485,90,0,529.8161168539576,9464.743449943346,7,22,10.0,2.227709545556967
943,HOUGANG ST 92,530943,2,234.12961312169662,58,0,1345.4171751381627,7804.409452525358,9,22,1.0,1.806059312445599
943,JURONG WEST ST 91,640943,1,264.39592143013436,52,0,1076.3429849471493,18527.665223291115,3,11,26.0,0.459475583661124
943,TAMPINES AVE 5,520943,3,375.9802937686774,142,0,559.3407017007447,9542.398977461602,12,21,10.0,2.228076307893518
944,HOUGANG ST 92,530944,2,187.71357809248286,52,0,1369.777851284908,7847.611847345035,8,21,1.0,1.806059312445599
944,JURONG WEST ST 91,640944,1,346.9855832941875,29,0,1148.1517120083454,18573.47587224583,3,11,26.0,0.49812546220575
944,TAMPINES AVE 5,520944,4,334.67985387332175,138,0,541.7153455006036,9542.50847352093,12,21,10.0,2.227709545556967
945,HOUGANG ST 92,530945,2,236.5175317201893,57,0,1305.310332403168,7851.257252880517,7,21,1.0,1.806059312445599
945,JURONG WEST ST 91,640945,1,288.0766921937485,58,0,1086.8702597480315,18515.31286355786,3,11,26.0,0.576242549192478
945,TAMPINES AVE 4,520945,4,245.91740395710946,138,0,506.2240506686538,9538.369008653244,12,21,10.0,2.534252090989904
946,HOUGANG ST 92,530946,2,227.00681562037082,51,0,1295.7746388259088,7902.3007961422845,7,20,1.0,1.806059312445599
946,JURONG WEST ST 91,640946,1,267.17005753649937,58,0,1057.7876175120139,18480.55097806192,4,12,26.0,0.735287775845421
946,TAMPINES AVE 4,520946,1,239.81935220990582,77,0,519.466446114851,9520.03869175635,11,20,10.0,2.623162624768347
947,JURONG WEST ST 91,640947,1,197.66877306837324,58,0,994.7535601109006,18432.028067314703,3,12,26.0,0.665915366425703
948,JURONG WEST ST 91,640948,1,270.6510377720571,58,0,1034.434392575348,18437.193451331692,5,13,26.0,1.09566970132401
949,JURONG WEST ST 91,640949,1,146.65620632767173,50,0,892.9727173024577,18317.746395390302,4,13,26.0,1.168141829275124
95,ALJUNIED CRES,380095,2,53.542232829129354,60,0,597.4990985722237,2750.477454642545,7,13,35.0,0.369718148919207
95,BEDOK NTH AVE 4,460095,0,476.8900585204982,28,0,879.5526766022296,8794.45964455783,2,21,6.0,0.454391959642766
95,C'WEALTH DR,140095,0,501.64519794660515,22,0,447.76779346081224,5504.791182177742,1,9,14.0,1.391504562069567
95,DAWSON RD,141095,1,261.5953737056537,15,0,687.9005830419985,3975.5173637645075,4,9,112.0,1.704316614707346
95,GEYLANG BAHRU,330095,1,236.69466480140386,44,1,188.34785382186354,2085.6980496057386,3,13,60.0,0.646028711724666
95,HAVELOCK RD,160095,0,566.1212675399328,37,0,695.907112090774,1519.6197580922221,1,11,15.0,0.0
95,LOR 4 TOA PAYOH,310095,1,9.263337544840475,76,1,295.92092991510003,4012.467907675525,9,18,8.0,0.61248307324468
95,OLD AIRPORT RD,390095,1,294.47986983144744,23,1,146.3453902867665,2111.3562422952396,3,11,35.0,0.303689520780894
95,WHAMPOA DR,320095,3,186.79150138864165,57,0,684.4363575718755,2121.016862418097,8,14,12.0,0.511338504906958
95A,HENDERSON RD,151095,1,301.6268196044668,26,0,603.0026659925195,2609.4995200842022,3,14,15.0,2.574845407931687
95B,HENDERSON RD,152095,1,321.1974273135184,26,0,600.227077982799,2599.605710876253,2,14,15.0,2.800049709117152
95C,HENDERSON RD,153095,1,371.37895734192875,22,0,575.0714484420109,2566.2935692014385,2,14,15.0,2.89144266833124
950,HOUGANG ST 91,530950,1,77.11987262872472,36,0,1588.1979127611737,7960.977088368086,9,19,1.0,1.792783050484954
950,JURONG WEST ST 91,640950,1,167.6786071662671,57,0,961.0072507271625,18399.49432033283,4,12,26.0,0.714503152987631
951,HOUGANG AVE 9,530951,1,140.67762023332648,42,0,1653.6225793660203,7967.033870419281,11,18,1.0,0.590852953550579
952,HOUGANG AVE 9,530952,1,195.4995461032479,43,0,1688.9116991345911,7912.938603511777,12,18,1.0,0.68089936286035
952,JURONG WEST ST 91,640952,1,57.70362807155755,44,0,853.3474330716292,18309.598281787232,6,12,26.0,0.459475583661124
953,HOUGANG AVE 9,530953,1,216.41093151196858,42,0,1732.3465258828242,7990.006904668046,13,18,1.0,0.032925719160615
953,JURONG WEST ST 91,640953,1,77.04743455967491,44,0,889.9160037008,18360.07127966204,5,12,26.0,0.459475583661124
954,HOUGANG AVE 9,530954,1,192.25414014270976,38,0,1699.2524489226798,8079.053380890741,15,17,1.0,0.187288205939421
955,HOUGANG AVE 9,530955,1,149.99214689311717,42,0,1667.6649199140797,8013.713444730594,16,18,1.0,0.150285591254996
956,HOUGANG ST 91,530956,1,128.60233854116706,32,0,1622.2069626149012,8074.850482926843,11,17,1.0,0.133037353693901
957,HOUGANG ST 91,530957,1,106.98667117621022,32,0,1561.9602440492718,8084.823215633289,11,20,1.0,0.504794933362899
958,HOUGANG ST 91,530958,1,113.44176530907885,42,0,1520.5914875130127,8091.994512595023,11,20,1.0,0.668091053900199
959,HOUGANG ST 91,530959,1,145.87744940168795,32,0,1592.6614901042403,8118.72190074447,11,18,1.0,0.495700996985074
96,ALJUNIED CRES,380096,2,139.5502954502814,50,0,625.8283268267439,2685.9568661401945,9,13,35.0,0.369718148919207
96,BEDOK NTH AVE 4,460096,2,274.09729223326514,44,0,948.0601934669538,8591.831862819372,2,20,6.0,0.824317024174488
96,C'WEALTH CRES,140096,0,579.1943762545415,23,0,524.9003803169476,5519.50159468924,1,9,14.0,1.391504562069567
96,DAWSON RD,141096,1,327.64879176816106,16,0,757.5139024186852,3910.0959505609167,5,9,112.0,1.651361346078245
96,GEYLANG BAHRU,330096,1,264.08162155069016,45,1,261.9026976388714,2117.7914102062746,3,13,60.0,1.028641271899061
96,LOR 3 TOA PAYOH,310096,1,74.35948077667717,83,1,269.6380713564946,3984.98289227798,5,17,8.0,0.61248307324468
96,WHAMPOA DR,320096,1,247.56716853050494,56,0,711.1991932501621,2046.3359734838086,8,14,12.0,0.511338504906958
96A,HENDERSON RD,151096,1,377.80276530964966,22,0,589.7238283331271,2598.235246037213,2,14,15.0,2.89144266833124
96B,HENDERSON RD,152096,1,316.41359913209976,22,0,524.0517805584193,2663.756176077504,2,14,15.0,2.416885581428294
960,HOUGANG AVE 9,530960,1,191.74468950376274,37,0,1674.4379503589369,8121.871939060966,14,17,1.0,0.488182197518025
961,HOUGANG AVE 9,530961,2,246.48211194097678,43,0,1684.8570367095879,8195.801310991394,14,18,1.0,0.701479041138301
961,JURONG WEST ST 92,640961,1,103.85494425031409,47,0,713.3668335339802,18193.02979329738,10,12,26.0,0.566215701289502
962,HOUGANG AVE 9,530962,2,258.0157960732392,43,0,1712.2739831851686,8190.572920319412,14,17,1.0,1.004514611551043
963,HOUGANG AVE 9,530963,1,236.37787654746236,38,0,1737.498269585379,8111.77079630469,15,17,1.0,1.045811451763817
964,HOUGANG AVE 9,530964,1,270.4160957066037,38,0,1775.7020371220012,8114.090388346246,15,17,1.0,1.485292473476548
965,HOUGANG AVE 9,530965,2,309.0550069294501,45,0,1787.902508210762,8277.312500591646,13,17,1.0,2.246972296641523
965,JURONG WEST ST 93,640965,1,134.79605021364,47,0,679.1403110299531,18151.648256272907,9,13,26.0,0.57708742702181
966,HOUGANG AVE 9,530966,2,301.4942726430367,43,0,1722.3791632699267,8236.692962134472,14,17,1.0,1.254993436859889
966,JURONG WEST ST 93,640966,1,163.3163670899635,46,0,668.7650897389555,18122.46259858446,10,13,26.0,0.475199166991734
967,HOUGANG AVE 9,530967,2,292.32314522165177,41,0,1692.6534981084349,8242.623540494485,14,18,1.0,0.954839864731404
968,HOUGANG AVE 9,530968,2,251.90711076086492,41,0,1688.218254767358,8298.916610335129,13,18,1.0,1.263565097699467
969,HOUGANG ST 91,530969,2,232.08555984730054,34,0,1582.8875384231094,8319.201284047263,8,19,1.0,0.516722227215796
97,ALJUNIED CRES,380097,2,122.65508220943005,62,0,620.0095544050758,2677.747797092107,9,13,35.0,0.369718148919207
97,BEDOK NTH AVE 4,460097,3,223.80906952392263,45,0,949.4431136668966,8540.946423955023,3,20,6.0,0.60947200403138
97,C'WEALTH CRES,140097,0,597.6051417408128,15,0,543.4885317996434,5486.641062471595,1,9,14.0,1.391504562069567
97,GEYLANG BAHRU,330097,1,305.0769415058815,57,1,308.9601189158466,2155.9540820833513,3,13,60.0,1.065741090205879
97,JLN DUA,390097,0,421.89092391449543,9,1,69.3514458829135,2239.06697596904,2,11,35.0,0.303689520780894
97,LOR 3 TOA PAYOH,310097,1,139.31467879660488,90,1,230.95235195668073,3996.86306368928,6,16,8.0,0.61248307324468
97,WHAMPOA DR,320097,1,290.457126824731,66,0,777.9474069563618,2011.1353686706152,7,15,12.0,0.511338504906958
970,HOUGANG ST 91,530970,2,263.1774615245756,34,0,1476.8864527272078,8338.923857772348,9,21,1.0,0.516991770747143
971,HOUGANG ST 91,530971,2,284.62627416682506,34,0,1579.6545329056316,8264.620940927824,10,18,1.0,0.516991770747143
972,HOUGANG ST 91,530972,2,282.2724307549025,34,0,1609.046035988105,8259.01059605093,10,18,1.0,0.509342926669127
973,HOUGANG ST 91,530973,2,238.30851262576786,36,0,1582.0868500764211,8218.661979201881,11,19,1.0,0.513714269367819
974,HOUGANG ST 91,530974,2,234.56622608734335,34,0,1608.5659895626009,8212.240325891707,11,18,1.0,0.504635798604039
974,JURONG WEST ST 93,640974,1,329.1279623538437,47,0,504.8926136623601,17999.894454856556,11,12,26.0,0.632478995642341
975,HOUGANG ST 91,530975,1,166.95494460920196,30,0,1554.8790823228715,8147.393565463219,11,20,1.0,0.641406399017711
975,JURONG WEST ST 93,640975,1,302.3980635481679,47,0,512.1507943362197,17997.374419959,10,13,26.0,0.632478995642341
976,HOUGANG ST 91,530976,1,194.88981798921944,42,0,1497.1380920719444,8164.337930119589,12,21,1.0,0.576511146363913
976,JURONG WEST ST 93,640976,2,340.8005159927881,49,0,474.0763216432141,17961.482597325616,10,13,26.0,0.632478995642341
977,JURONG WEST ST 93,640977,1,373.1997993392226,36,0,444.86492918445504,17936.46220419296,11,13,26.0,0.632478995642341
978,JURONG WEST ST 93,640978,2,331.9057150919743,61,0,486.4604763766573,17954.74001612638,10,13,26.0,0.528788182068337
978C,BUANGKOK CRES,533978,1,111.85360177411371,7,0,1630.9434649840844,8444.78785057721,7,20,1.0,1.07374888911427
978D,BUANGKOK CRES,536978,1,91.24959672723796,7,0,1557.323996907776,8457.014476504837,7,20,1.0,0.567485758042167
979,JURONG WEST ST 93,640979,1,348.1109626956893,55,1,394.0546751655422,17878.980584958423,11,13,26.0,0.632478995642341
979A,BUANGKOK CRES,531979,1,156.03384874217954,7,0,1617.9998990869733,8389.677408473735,7,20,1.0,0.871973567501324
979B,BUANGKOK CRES,532979,1,148.21978985370018,6,0,1573.9294986007542,8399.502264408226,7,20,1.0,0.582205820380688
979C,BUANGKOK CRES,533979,1,161.7897088855087,6,0,1510.8123953852696,8412.00770587035,8,20,1.0,0.516991770747143
98,ALJUNIED CRES,380098,2,147.32588754969493,62,0,580.169559213362,2646.2304646741763,9,13,35.0,0.369718148919207
98,BEDOK NTH AVE 4,460098,2,289.4781747045682,44,0,886.313191675656,8582.90920683634,2,21,6.0,0.564664099957929
98,C'WEALTH CRES,140098,0,651.9351446031742,17,0,597.5998663402434,5516.240061264442,1,9,14.0,1.369731067770395
98,LOR 1 TOA PAYOH,310098,1,75.16010918820216,83,1,226.97803105959096,4045.1554230221086,7,17,8.0,0.61248307324468
98,WHAMPOA DR,320098,1,297.6181778495896,75,0,872.5660545661979,2044.8813556689126,6,15,12.0,0.511338504906958
980,JURONG WEST ST 93,640980,0,402.61890273898194,36,0,440.00535674711074,17935.701636319645,11,12,26.0,0.632478995642341
980A,BUANGKOK CRES,531980,1,190.986182893253,6,0,1456.2506580921765,8423.298901095257,7,21,1.0,0.516991770747143
980B,BUANGKOK CRES,532980,1,238.04247413559094,20,0,1378.6454678295781,8453.184255558626,8,23,1.0,0.516991770747143
980C,BUANGKOK CRES,533980,1,205.89883077957876,20,0,1388.014606094444,8483.634117293605,7,23,1.0,0.516991770747143
980D,BUANGKOK CRES,536980,1,185.75741911171926,20,0,1380.7165469407828,8533.409396742949,7,22,1.0,0.516991770747143
981A,BUANGKOK CRES,531981,1,160.9416479535407,20,0,1406.0668632196825,8528.560603970122,7,21,1.0,0.516991770747143
981B,BUANGKOK CRES,532981,1,91.35970258166158,6,0,1479.8688923536813,8515.151779713091,6,21,1.0,0.516991770747143
981C,BUANGKOK CRES,533981,1,53.688362117291376,7,0,1530.5190082265465,8505.220570386506,6,21,1.0,0.520415319588664
981D,BUANGKOK CRES,537981,1,44.08558650270906,7,0,1557.4070083053477,8501.766172048661,6,21,1.0,0.572905018724136
984A,BUANGKOK LINK,531984,1,246.50822471700062,40,0,1328.1650541554468,8700.894677210897,8,22,1.0,0.500605083017451
984B,BUANGKOK LINK,532984,1,199.92873824176354,40,0,1394.4739379145876,8702.472800554084,10,21,1.0,0.51000893924116
984C,BUANGKOK LINK,533984,1,287.39649157278944,40,0,1306.8590208701964,8749.05884801054,6,23,1.0,0.313247301454151
984D,BUANGKOK LINK,537984,1,248.76394621987782,40,0,1354.8924358796992,8738.866720824592,6,22,1.0,0.501309299479582
985A,BUANGKOK CRES,531985,1,92.47286517066412,41,0,1464.4456257682962,8594.906186312248,9,21,1.0,0.516991770747143
985B,BUANGKOK CRES,532985,1,69.61957909531043,7,0,1489.578440872178,8589.898714463228,9,21,1.0,0.515783187261921
986A,BUANGKOK CRES,531986,1,130.12481738947213,27,0,1485.5993437086086,8669.517170620597,9,21,1.0,0.497423239750318
986A,JURONG WEST ST 93,641986,0,441.06198926261766,21,1,251.2251096745892,17701.747655740706,10,12,26.0,0.632478995642341
986B,BUANGKOK CRES,532986,1,181.80671496211465,40,0,1447.124885173877,8713.738226795285,10,21,1.0,0.492312960814289
986B,JURONG WEST ST 93,642986,0,446.455427737206,21,1,204.62068043682058,17660.630518246024,11,12,26.0,0.632478995642341
986C,JURONG WEST ST 93,643986,0,423.9589153294444,29,1,196.7076763920891,17636.9386623966,10,12,26.0,0.632478995642341
987A,BUANGKOK GREEN,531987,1,147.98216108384685,14,0,1672.652917893389,8425.578037709332,13,20,1.0,1.479874798127799
987A,JURONG WEST ST 93,641987,1,382.7955037442293,27,1,335.8670308048622,17738.458912190665,8,11,26.0,0.632478995642341
987B,BUANGKOK GREEN,532987,1,197.47223914664693,14,0,1695.2719573780519,8369.799348901726,11,18,1.0,1.617394037992979
